Model,param,mcmc_status,skew_level,direction,T,rho,VARset,N_valid,mean_rel_bias,coverage_95,RMSE,mean_post_sd,emp_sd,sd_bias
SG,mu[2],Clean,strongSN,++,50,0.5,B,54,0.021106367497091136,0.9629629629629629,0.17613967215673912,0.14194649720175442,0.17487053885249304,-0.03292404165073862
SG,mu[2],Problematic,strongSN,++,50,0.5,B,146,-0.014595047485602477,0.9178082191780822,0.16000896818311017,0.1413100710231047,0.15934194202380167,-0.018031871000696975
SG,phi11,Clean,strongSN,++,50,0.5,B,54,-0.13791295942958526,0.9444444444444444,0.13131879887204245,0.1310533847856196,0.10719646292047814,0.023856921865141448
SG,phi11,Problematic,strongSN,++,50,0.5,B,146,-0.16090307594125627,0.9246575342465754,0.1479209877589852,0.12414987741769634,0.11852828424375404,0.005621593173942299
SG,phi12,Clean,strongSN,++,50,0.5,B,54,-0.1884710075352843,0.9629629629629629,0.1347230181240008,0.15052518142318985,0.13339819491142374,0.017126986511766112
SG,phi12,Problematic,strongSN,++,50,0.5,B,146,0.07980282668351257,0.9315068493150684,0.14048651018530656,0.13833253253562672,0.14025966858858413,-0.0019271360529574122
SG,phi21,Clean,strongSN,++,50,0.5,B,54,-0.05086959921403086,0.9814814814814815,0.11166086444384302,0.13128994622153595,0.11154493035142532,0.019745015870110627
SG,phi21,Problematic,strongSN,++,50,0.5,B,146,-0.2356586060564988,0.9863013698630136,0.112678250985587,0.12389491068103456,0.1101863805517089,0.013708530129325658
SG,phi22,Clean,strongSN,++,50,0.5,B,54,-0.29856007749357955,1,0.1320341837332242,0.14941799044565585,0.1089123187800078,0.040505671665648044
SG,phi22,Problematic,strongSN,++,50,0.5,B,146,-0.22401709349486582,0.952054794520548,0.13638259288840768,0.14080617452394475,0.1243532589313492,0.016452915592595554
SG,rho,Clean,strongSN,++,50,0.5,B,54,-0.1021857907370531,0.9629629629629629,0.1144994336891537,0.11109705982489904,0.10246773325294996,0.008629326571949078
SG,rho,Problematic,strongSN,++,50,0.5,B,146,-0.139711898953225,0.9246575342465754,0.13270312081201988,0.11103618660548088,0.11282847422512857,-0.001792287619647684
NG,sigma[1],Clean,extremeCHI,++,50,0.5,B,200,-0.031591890646669805,0.575,0.24526715812798364,0.10037953173578515,0.2432240352052942,-0.14284450346950905
NG,sigma[2],Clean,extremeCHI,++,50,0.5,B,200,-0.006054084089014994,0.605,0.24611455517156944,0.10284966033882965,0.24604008277746664,-0.143190422438637
NG,mu[1],Clean,extremeCHI,++,50,0.5,B,200,-0.004093318378088291,0.88,0.1746579889062373,0.14615436298115533,0.17461001641780724,-0.028455653436651906
NG,mu[2],Clean,extremeCHI,++,50,0.5,B,200,7.437877212183162e-4,0.915,0.17384640000830792,0.14996415241207106,0.1738448088833094,-0.023880656471238326
NG,phi11,Clean,extremeCHI,++,50,0.5,B,200,-0.13582219644996582,0.95,0.13867782394063857,0.13330175224649754,0.11683800308864228,0.016463749157855256
NG,phi12,Clean,extremeCHI,++,50,0.5,B,200,-0.10806916835983305,0.985,0.1275954591439007,0.15309414862184145,0.12713698023251524,0.025957168389326213
NG,phi21,Clean,extremeCHI,++,50,0.5,B,200,-0.10997790666716888,0.96,0.1279681138032834,0.1401308162720467,0.12749465381270372,0.012636162459342987
NG,phi22,Clean,extremeCHI,++,50,0.5,B,200,-0.2410292634457166,0.97,0.13568578869799444,0.15237551481508535,0.12157174482490887,0.030803769990176477
NG,rho,Clean,extremeCHI,++,50,0.5,B,200,-0.2276232308427743,0.775,0.18979424295339264,0.11675750596248001,0.1518840704400093,-0.03512656447752928
SG,omega[1],Problematic,extremeCHI,++,50,0.5,B,200,NA,NA,NA,0.13409042622209388,0.2794113536571288,-0.14532092743503494
SG,omega[2],Problematic,extremeCHI,++,50,0.5,B,200,NA,NA,NA,0.1359282472482418,0.28011167255427055,-0.14418342530602876
SG,alpha[1],Problematic,extremeCHI,++,50,0.5,B,200,NA,NA,NA,50.92555028824383,13.759232178006474,37.166318110237356
SG,alpha[2],Problematic,extremeCHI,++,50,0.5,B,200,NA,NA,NA,51.89855978479573,12.889796363200864,39.008763421594864
SG,mu[1],Problematic,extremeCHI,++,50,0.5,B,200,0.20955268370766866,0.46,0.2987046479032864,0.10970956196417754,0.21286648263627617,-0.10315692067209863
SG,mu[2],Problematic,extremeCHI,++,50,0.5,B,200,0.22679455647432864,0.44,0.3127958543279869,0.11171396971097201,0.21541930191695388,-0.10370533220598187
SG,phi11,Problematic,extremeCHI,++,50,0.5,B,200,-0.03365129102236877,1,0.035525805656385585,0.05655042852438633,0.030323737035941836,0.026226691488444497
SG,phi12,Problematic,extremeCHI,++,50,0.5,B,200,-0.14827810239466174,1,0.0368092117162149,0.06653622982504458,0.03369056411922357,0.03284566570582101
SG,phi21,Problematic,extremeCHI,++,50,0.5,B,200,-0.03886034289874101,0.995,0.03626799635921865,0.057655588689733354,0.036059205446185585,0.02159638324354777
SG,phi22,Problematic,extremeCHI,++,50,0.5,B,200,-0.10720402925633961,1,0.04456540539593813,0.06781704345826783,0.035605917556702275,0.03221112590156556
SG,rho,Problematic,extremeCHI,++,50,0.5,B,200,-0.22602174624313118,0.73,0.15543256584604556,0.09346247541160001,0.10671375301144036,-0.01325127759984035
NG,sigma[1],Clean,moderateSN,--,50,0.5,B,200,-0.006271144825638453,0.93,0.1210574025854562,0.10324759545865268,0.12089486119481294,-0.017647265736160253
NG,sigma[2],Clean,moderateSN,--,50,0.5,B,200,-0.008088520632070566,0.91,0.11808002118246062,0.10296217369966779,0.11780266226378297,-0.014840488564115184
NG,mu[1],Clean,moderateSN,--,50,0.5,B,200,0.010258377641920287,0.88,0.1828615535508839,0.14887290194573882,0.18257358367299067,-0.03370068172725185
NG,mu[2],Clean,moderateSN,--,50,0.5,B,200,0.015817765704978896,0.91,0.17372262634026053,0.14847356855805194,0.1730010092186175,-0.024527440660565558
NG,phi11,Clean,moderateSN,--,50,0.5,B,200,-0.17039741782709447,0.945,0.15711427597920116,0.13531776293451173,0.1261020361287668,0.009215726805744923
NG,phi12,Clean,moderateSN,--,50,0.5,B,200,0.026859271213895326,0.95,0.15142121668891304,0.15589337442435144,0.15139739317124765,0.004495981253103798
NG,phi21,Clean,moderateSN,--,50,0.5,B,200,-0.3986647827893031,0.975,0.12587722406801694,0.13640339147941266,0.11939740134820909,0.017005990131203574
NG,phi22,Clean,moderateSN,--,50,0.5,B,200,-0.21324229765924285,0.945,0.15626168483389405,0.1544902218073535,0.14688668014047482,0.007603541666878683
NG,rho,Clean,moderateSN,--,50,0.5,B,200,-0.1298176517538712,0.895,0.13936215832602591,0.11295996386163634,0.12332337773741835,-0.010363413875782004
SG,omega[1],Clean,moderateSN,--,50,0.5,B,151,-0.2909926382442525,0.45695364238410596,0.49186382849440574,0.18570676171496056,0.17514499914201295,0.010561762572947608
SG,omega[1],Problematic,moderateSN,--,50,0.5,B,49,-0.2499246800029876,0.5510204081632653,0.4347986656581527,0.20486591325955947,0.18225467113435756,0.022611242125201908
SG,omega[2],Clean,moderateSN,--,50,0.5,B,151,-0.29880807596591835,0.4105960264900662,0.49723551866451476,0.18090139668115682,0.1564891278511238,0.02441226883003303
SG,omega[2],Problematic,moderateSN,--,50,0.5,B,49,-0.206078693342062,0.7142857142857143,0.3955492701573625,0.2070491320490825,0.22473894732862087,-0.017689815279538362
SG,alpha[1],Clean,moderateSN,--,50,0.5,B,151,0.8104221421748389,0.3576158940397351,3.3647569512777458,1.3671070753103662,0.9016898384343877,0.4654172368759786
SG,alpha[1],Problematic,moderateSN,--,50,0.5,B,49,0.6465031294281204,0.5510204081632653,2.9740487324508535,2.747361551158836,1.4688448254417081,1.278516725717128
SG,alpha[2],Clean,moderateSN,--,50,0.5,B,151,0.8183540103354472,0.304635761589404,3.449935742588473,1.3851423020149707,1.0894053645341264,0.2957369374808443
SG,alpha[2],Problematic,moderateSN,--,50,0.5,B,49,0.26698175700155086,0.673469387755102,3.337811659076046,4.493955147600571,3.1623596465800383,1.3315955010205323
SG,mu[1],Clean,moderateSN,--,50,0.5,B,151,0.012793395335799795,0.9006622516556292,0.1727234168130814,0.1443688200948991,0.17224897024762553,-0.027880150152726435
SG,mu[1],Problematic,moderateSN,--,50,0.5,B,49,-0.002001146793332362,0.8367346938775511,0.20582346164269583,0.1488704655989521,0.20581373320090626,-0.05694326760195417
SG,mu[2],Clean,moderateSN,--,50,0.5,B,151,0.015564843290366335,0.9205298013245033,0.16628437658969486,0.14454318647027678,0.16555430997461165,-0.021011123504334872
SG,mu[2],Problematic,moderateSN,--,50,0.5,B,49,0.01020212392616507,0.9183673469387755,0.1845649124011378,0.14602936779100525,0.18428272723463485,-0.03825335944362959
SG,phi11,Clean,moderateSN,--,50,0.5,B,151,-0.1779405038589916,0.9271523178807947,0.1556417236949144,0.13329558434371241,0.12102207328980345,0.012273511053908961
SG,phi11,Problematic,moderateSN,--,50,0.5,B,49,-0.11769383277494855,0.9591836734693877,0.1403754815842333,0.12777728464687294,0.12455960321205672,0.003217681434816211
SG,phi12,Clean,moderateSN,--,50,0.5,B,151,0.06471426712850621,0.9602649006622517,0.1432295174221359,0.15291847653652707,0.1430832460397727,0.00983523049675436
SG,phi12,Problematic,moderateSN,--,50,0.5,B,49,-0.13393388035933299,0.9387755102040817,0.1526638672207994,0.14854386108078674,0.15207522320131173,-0.003531362120524989
SG,phi21,Clean,moderateSN,--,50,0.5,B,151,-0.43586796947409273,0.9668874172185431,0.12581999080757705,0.13437925895287903,0.11802906937989509,0.01635018957298394
SG,phi21,Problematic,moderateSN,--,50,0.5,B,49,-0.20304935784754294,1,0.09615393916407335,0.12219157487296577,0.09398558187054716,0.028205993002418606
SG,phi22,Clean,moderateSN,--,50,0.5,B,151,-0.21067812639637287,0.9602649006622517,0.15662239735321246,0.1523756606253007,0.14750083319696772,0.0048748274283329784
SG,phi22,Problematic,moderateSN,--,50,0.5,B,49,-0.17447416265459584,0.9591836734693877,0.13416492503574032,0.14109075378947458,0.12687651484896414,0.014214238940510437
SG,rho,Clean,moderateSN,--,50,0.5,B,151,-0.11344123814501382,0.9072847682119205,0.13215970191641938,0.11125192837481551,0.11936900009076219,-0.00811707171594668
SG,rho,Problematic,moderateSN,--,50,0.5,B,49,-0.17858360503687473,0.8367346938775511,0.15171900830771332,0.11338120581642729,0.12266063543323248,-0.009279429616805196
NG,sigma[1],Clean,strongSN,--,50,0.5,B,200,-0.0033753160712249194,0.925,0.1109643987806633,0.10370298023689611,0.11091305170345554,-0.0072100714665594284
NG,sigma[2],Clean,strongSN,--,50,0.5,B,200,0.006835262684024175,0.895,0.12127378814581356,0.10440046595304571,0.12108100955672635,-0.01668054360368064
NG,mu[1],Clean,strongSN,--,50,0.5,B,200,0.002970369742400042,0.95,0.16305947598104412,0.14822785712026318,0.1630324188951576,-0.01480456177489442
NG,mu[2],Clean,strongSN,--,50,0.5,B,200,2.281980600788003e-4,0.93,0.15687025581614603,0.1495034897539336,0.15687008983700007,-0.007366600083066471
NG,phi11,Clean,strongSN,--,50,0.5,B,200,-0.13456942914960754,0.935,0.14668893286649112,0.1347056562487959,0.12664790293905553,0.008057753309740373
NG,phi12,Clean,strongSN,--,50,0.5,B,200,-0.07195485456204587,0.965,0.14785679455575343,0.15350717643273598,0.14768160577862033,0.005825570654115653
NG,phi21,Clean,strongSN,--,50,0.5,B,200,-0.2169284021268903,0.97,0.13722475131178613,0.13683939663035022,0.13549927326774963,0.001340123362600587
NG,phi22,Clean,strongSN,--,50,0.5,B,200,-0.2294739014135407,0.97,0.14885748018470402,0.15399399265756242,0.1373586817153091,0.016635310942253317
NG,rho,Clean,strongSN,--,50,0.5,B,200,-0.13588956472474376,0.9,0.13144407667556268,0.1134793498485639,0.11252133949976385,9.580103488000535e-4
SG,omega[1],Clean,strongSN,--,50,0.5,B,67,-0.31894131937746856,0.40298507462686567,0.541832654338295,0.1943089960015933,0.1396474625391208,0.05466153346247249
SG,omega[1],Problematic,strongSN,--,50,0.5,B,133,-0.2403267594580933,0.6691729323308271,0.44483766792004165,0.2263519233037595,0.2055767246855153,0.0207751986182442
SG,omega[2],Clean,strongSN,--,50,0.5,B,67,-0.3240808331215803,0.4626865671641791,0.5592153001736235,0.1955475920283068,0.1724416422160449,0.023105949812261883
SG,omega[2],Problematic,strongSN,--,50,0.5,B,133,-0.20260738779883697,0.7819548872180451,0.39298315287521096,0.22825907990180144,0.2093619286926869,0.018897151209114532
SG,alpha[1],Clean,strongSN,--,50,0.5,B,67,0.8859613727196901,0.16417910447761194,8.065959213327998,1.9541079708401095,1.216785174552535,0.7373227962875744
SG,alpha[1],Problematic,strongSN,--,50,0.5,B,133,0.6686412769696631,0.6165413533834586,6.5331366748497945,5.489530830447746,2.5432854880233307,2.9462453424244157
SG,alpha[2],Clean,strongSN,--,50,0.5,B,67,0.8652761567218888,0.1791044776119403,7.916995562049628,2.1207086893974507,1.4261450525139074,0.6945636368835433
SG,alpha[2],Problematic,strongSN,--,50,0.5,B,133,0.5521588779712295,0.6691729323308271,6.041300178655414,6.726680755206227,3.435414720278135,3.2912660349280922
SG,mu[1],Clean,strongSN,--,50,0.5,B,67,-0.02526907008187946,0.9402985074626866,0.16239677006588316,0.14235142911006254,0.1604187801506681,-0.018067351040605556
SG,mu[1],Problematic,strongSN,--,50,0.5,B,133,0.012826533814917426,0.9398496240601504,0.15602902088153545,0.1413713525667502,0.15550091764213292,-0.01412956507538271
SG,mu[2],Clean,strongSN,--,50,0.5,B,67,-0.020145839769197767,0.8656716417910447,0.15898118011551765,0.13933036316891875,0.15769959026870195,-0.018369227099783197
SG,mu[2],Problematic,strongSN,--,50,0.5,B,133,0.0044135857747869735,0.9548872180451128,0.14933359074336625,0.14220136703521638,0.14926835426477977,-0.007066987229563393
SG,phi11,Clean,strongSN,--,50,0.5,B,67,-0.16398632197971977,0.9402985074626866,0.155871338600869,0.1334434270030688,0.12712667412390197,0.0063167528791668315
SG,phi11,Problematic,strongSN,--,50,0.5,B,133,-0.10165231425271845,0.9699248120300752,0.12299358499868104,0.12420400616792932,0.1095519560321285,0.014652050135800815
SG,phi12,Clean,strongSN,--,50,0.5,B,67,-0.10472520046428761,0.9253731343283582,0.16246489261282962,0.15561610550221902,0.16212701087596543,-0.006510905373746406
SG,phi12,Problematic,strongSN,--,50,0.5,B,133,-0.0025770546152989013,0.9774436090225563,0.12002515206136122,0.13935756335075947,0.1200248754019265,0.01933268794883297
SG,phi21,Clean,strongSN,--,50,0.5,B,67,-0.12983384158282976,0.9850746268656716,0.11848122213475057,0.1293015626924881,0.11776770242448714,0.011533860268000962
SG,phi21,Problematic,strongSN,--,50,0.5,B,133,-0.24645226762077413,0.9548872180451128,0.12484716685112464,0.12264329096779851,0.1223904729486668,2.52818019131712e-4
SG,phi22,Clean,strongSN,--,50,0.5,B,67,-0.3208322898382927,0.9552238805970149,0.15932733330679344,0.1502590620894049,0.1376657700772923,0.012593292012112595
SG,phi22,Problematic,strongSN,--,50,0.5,B,133,-0.128654016660649,0.9699248120300752,0.11685908200868868,0.13833055498183625,0.11234568993838177,0.025984865043454472
SG,rho,Clean,strongSN,--,50,0.5,B,67,-0.138529417588931,0.8955223880597015,0.14020402981071226,0.11252264525015379,0.12189983630333956,-0.009377191053185768
SG,rho,Problematic,strongSN,--,50,0.5,B,133,-0.1440101648772871,0.924812030075188,0.12539960564508187,0.11169745700105202,0.10266610540458908,0.0090313515964629415
NG,sigma[1],Clean,extremeCHI,--,50,0.5,B,200,-0.03025413158680704,0.575,0.2379767059389437,0.10118821458440279,0.23604575846957862,-0.13485754388517585
NG,sigma[2],Clean,extremeCHI,--,50,0.5,B,200,-0.03931178392262702,0.6,0.22478806961342007,0.10030394506711768,0.2213238800612091,-0.12101993499409142
NG,mu[1],Clean,extremeCHI,--,50,0.5,B,200,0.020791789879289105,0.87,0.16361983447249415,0.14506775133437344,0.16229341239379333,-0.01722566105941989
NG,mu[2],Clean,extremeCHI,--,50,0.5,B,200,0.013952851589513992,0.92,0.1556174789491028,0.14423378476960372,0.15499070193723058,-0.010756917167626862
NG,phi11,Clean,extremeCHI,--,50,0.5,B,200,-0.14375642397703312,0.93,0.15039179271870792,0.13059701238484134,0.12793065978552912,0.0026663525993122217
NG,phi12,Clean,extremeCHI,--,50,0.5,B,200,0.22929724396869697,0.945,0.16486532295707873,0.15608188485927035,0.16326298555651084,-0.007181100697240483
NG,phi21,Clean,extremeCHI,--,50,0.5,B,200,-0.19327454602502936,0.97,0.1260186522188912,0.13420757683591023,0.1245277085858968,0.009679868250013421
NG,phi22,Clean,extremeCHI,--,50,0.5,B,200,-0.23588072163890636,0.965,0.14364103092667782,0.15090567649368855,0.13097810346818706,0.019927573025501494
NG,rho,Clean,extremeCHI,--,50,0.5,B,200,-0.3001402755164627,0.685,0.2199251781833049,0.11967554024293536,0.16076702943136031,-0.04109148918842495
SG,omega[1],Problematic,extremeCHI,--,50,0.5,B,200,NA,NA,NA,0.13518557483762642,0.26625595195037544,-0.13107037711274902
SG,omega[2],Problematic,extremeCHI,--,50,0.5,B,200,NA,NA,NA,0.13519260317387058,0.25696169856835643,-0.12176909539448585
SG,alpha[1],Problematic,extremeCHI,--,50,0.5,B,200,NA,NA,NA,48.70915904923393,11.368428337154445,37.34073071207949
SG,alpha[2],Problematic,extremeCHI,--,50,0.5,B,200,NA,NA,NA,50.29912614846767,12.139745656087344,38.15938049238033
SG,mu[1],Problematic,extremeCHI,--,50,0.5,B,200,-0.20238484965798553,0.455,0.2834243921672082,0.11115500411520322,0.19841814106645098,-0.08726313695124775
SG,mu[2],Problematic,extremeCHI,--,50,0.5,B,200,-0.20164337456019174,0.465,0.2776767939800848,0.11012881041701485,0.19090403717846482,-0.08077522676144998
SG,phi11,Problematic,extremeCHI,--,50,0.5,B,200,-0.04085366469669568,0.995,0.042498483021824435,0.05682979853387095,0.03607273109446265,0.0207570674394083
SG,phi12,Problematic,extremeCHI,--,50,0.5,B,200,-0.08652089137637552,1,0.04505061265747407,0.07027351308527204,0.044211978629870634,0.0260615344554014
SG,phi21,Problematic,extremeCHI,--,50,0.5,B,200,-0.05493880654147375,1,0.030052524899882596,0.0550769623438073,0.02954609158951567,0.025530870754291633
SG,phi22,Problematic,extremeCHI,--,50,0.5,B,200,-0.11404848736504321,1,0.047173206363612885,0.07041128316435138,0.03758151549276727,0.03282976767158412
SG,rho,Problematic,extremeCHI,--,50,0.5,B,200,-0.26352105083034666,0.665,0.1705765642216623,0.09514319014375104,0.10833064295934161,-0.01318745281559057
NG,sigma[1],Clean,moderateSN,+-,50,0.5,B,200,-9.539448946542055e-5,0.915,0.12126446169776564,0.10412482009713539,0.121264424176014,-0.017139604078878615
NG,sigma[2],Clean,moderateSN,+-,50,0.5,B,200,-0.006790561477140483,0.9,0.1175725043813863,0.10338080441135321,0.11737624146877543,-0.01399543705742222
NG,mu[1],Clean,moderateSN,+-,50,0.5,B,200,-0.019400971410199554,0.905,0.17648061122044661,0.14896317176820256,0.175410970138937,-0.026447798370734438
NG,mu[2],Clean,moderateSN,+-,50,0.5,B,200,0.0039698142220942305,0.925,0.16101013003124884,0.14781879226802241,0.16096118335711165,-0.01314239108908924
NG,phi11,Clean,moderateSN,+-,50,0.5,B,200,-0.1809476979175816,0.92,0.16639143854019608,0.13436327770073112,0.13334779650042952,0.0010154812003015934
NG,phi12,Clean,moderateSN,+-,50,0.5,B,200,0.1626470152269981,0.975,0.13149335147282654,0.153827758541771,0.13048356588449667,0.023344192657274332
NG,phi21,Clean,moderateSN,+-,50,0.5,B,200,-0.1953303620001717,0.95,0.13978344720310096,0.13474573884239802,0.1384119669999344,-0.003666228157536394
NG,phi22,Clean,moderateSN,+-,50,0.5,B,200,-0.2059692531791171,0.97,0.14712010675148643,0.15167662859416572,0.1378146127307299,0.013862015863435828
NG,rho,Clean,moderateSN,+-,50,0.5,B,200,-0.18901898893981128,0.94,0.1350478278166192,0.11682967420440751,0.09646694383585551,0.020362730368552004
